system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
1_+861702+203937,1455.0,19.0,1930.5,1527.5,1287.0,1227.5,1400.5,1440.5,1581.0,1759.5,1667.5,1884.5,423.5,18.32001732551249,77.4080526114002,0.08686939626932144,-0.07333377003669739,0.0,0.0,0.0,
1_+861702+203938,1427.0,17.5,1897.5,1517.0,1279.0,1195.0,1364.5,1416.0,1526.5,1703.0,1610.5,1817.5,394.5,18.320107157040905,77.4080526114002,0.08236632496118546,-0.0820828303694725,0.0,0.0,0.0,
1_+861702+203939,1427.0,17.5,1897.5,1517.0,1275.5,1191.0,1359.5,1416.0,1526.5,1703.0,1615.0,1817.5,394.5,18.320196988569315,77.4080526114002,0.08578550070524216,-0.08044961094856262,0.0,0.0,0.0,
1_+861702+203940,1427.0,17.5,1900.5,1501.0,1278.5,1195.5,1383.0,1383.5,1519.5,1687.5,1605.5,1848.0,394.5,18.320286820097728,77.4080526114002,0.0744118019938469,-0.08415880054235458,0.0,0.0,0.0,
1_+861702+203941,1427.0,17.5,1900.5,1501.0,1261.0,1167.0,1324.5,1383.5,1519.5,1687.5,1555.5,1848.0,394.5,18.320376651626137,77.4080526114002,0.07974490523338318,-0.10022610425949097,0.0,0.0,0.0,
1_+861702+203942,1427.0,17.5,1659.5,1286.5,1220.5,1131.0,1215.5,1248.0,1403.0,1535.0,1491.0,1674.5,394.5,18.32046648315455,77.4080526114002,0.10140382498502731,-0.05344826728105545,0.0,0.0,0.0,
1_+861703+203937,1455.0,19.0,1780.5,1405.5,1268.5,1200.0,1351.0,1316.5,1439.0,1613.0,1597.5,1767.5,423.5,18.32001732551249,77.40814244292861,0.08354021608829498,-0.05418992042541504,0.0,0.0,0.0,
1_+861703+203938,1427.0,17.5,1832.5,1438.5,1270.0,1200.5,1367.5,1345.5,1484.0,1680.0,1590.0,1804.5,394.5,18.320107157040905,77.40814244292861,0.07523077726364136,-0.07075685262680054,0.0,0.0,0.0,
1_+861703+203939,1427.0,17.5,1832.5,1438.5,1276.0,1205.0,1359.0,1345.5,1484.0,1680.0,1613.0,1804.5,394.5,18.320196988569315,77.40814244292861,0.08541608601808548,-0.0636298879981041,0.0,0.0,0.0,
1_+861703+203940,1427.0,17.5,1815.5,1396.0,1264.5,1183.0,1355.5,1299.0,1483.5,1647.0,1618.5,1783.5,394.5,18.320286820097728,77.40814244292861,0.08832108974456787,-0.057511135935783386,0.0,0.0,0.0,
1_+861703+203941,1427.0,17.5,1815.5,1396.0,1222.0,1130.5,1251.0,1299.0,1483.5,1647.0,1564.0,1783.5,394.5,18.320376651626137,77.40814244292861,0.11090093851089478,-0.07484278827905655,0.0,0.0,0.0,
1_+861704+203941,1427.0,17.5,1815.5,1396.0,1202.0,1099.5,1199.5,1299.0,1483.5,1647.0,1522.0,1783.5,394.5,18.320376651626137,77.40823227445702,0.11815311014652252,-0.08840830624103546,0.0,0.0,0.0,
2_+861719+203990,1358.0,17.5,1327.5,1005.0,1117.5,958.0,996.0,1015.0,1134.5,1225.0,1124.5,1369.5,312.5,18.324778396518326,77.4095797473832,0.06104552373290062,-0.08228157460689545,0.0,0.0,0.0,
2_+861719+203991,1358.0,17.5,1327.5,1005.0,1165.0,1026.5,1071.5,1015.0,1134.5,1225.0,1293.5,1369.5,312.5,18.324868228046736,77.4095797473832,0.09400959312915802,-0.013199742883443832,0.0,0.0,0.0,
2_+861719+203992,,,,,,,,,,,,,,18.32495805957515,77.4095797473832,,,,,,
2_+861719+203993,1432.0,25.0,1415.0,1011.0,1215.0,1033.0,1102.0,1106.0,1158.0,1296.0,1273.0,1360.0,252.0,18.325047891103562,77.4095797473832,0.07199999690055847,-0.0528273805975914,0.0,0.0,0.0,
2_+861719+203994,1359.5,16.5,1279.0,1003.0,1156.0,1023.0,1067.0,1007.0,1082.0,1199.5,1217.0,1296.0,305.5,18.325137722631972,77.4095797473832,0.06562376767396927,-0.02494174987077713,0.0,0.0,0.0,
2_+861720+203990,1369.5,17.5,1294.0,1007.0,1139.0,991.5,1034.5,1013.5,1113.5,1246.0,1188.5,1351.0,344.0,18.324778396518326,77.40966957891162,0.0694826990365982,-0.04233980551362038,0.0,0.0,0.0,
2_+861720+203991,1369.5,17.5,1294.0,1007.0,1156.0,1010.0,1064.0,1013.5,1113.5,1246.0,1244.5,1351.0,344.0,18.324868228046736,77.40966957891162,0.07840412110090256,-0.019680408760905266,0.0,0.0,0.0,
2_+861720+203992,1366.0,17.5,1345.0,1046.5,1163.5,1023.5,1055.5,1029.5,1152.5,1307.5,1284.5,1443.0,327.5,18.32495805957515,77.40966957891162,0.0982145369052887,-0.02314438670873642,0.0,0.0,0.0,
2_+861720+203993,1366.0,17.5,1345.0,1046.5,1150.0,1017.0,1046.5,1029.5,1152.5,1307.5,1272.0,1443.0,327.5,18.325047891103562,77.40966957891162,0.0971735417842865,-0.02802637591958046,0.0,0.0,0.0,
2_+861720+203994,1366.0,17.5,1329.5,1029.5,1153.5,1004.5,1059.0,1015.0,1119.0,1227.5,1227.5,1359.5,327.5,18.325137722631972,77.40966957891162,0.07376952469348907,-0.039969414472579956,0.0,0.0,0.0,
2_+861720+203995,1366.0,17.5,1329.5,1029.5,1134.5,995.5,1047.5,1015.0,1119.0,1227.5,1206.0,1359.5,327.5,18.325227554160385,77.40966957891162,0.07049509137868881,-0.048708997666835785,0.0,0.0,0.0,
2_+861720+203996,1366.0,17.5,1372.5,1063.0,1138.5,992.0,1032.5,1049.0,1125.0,1236.5,1169.0,1340.5,327.5,18.325317385688795,77.40966957891162,0.06244523823261261,-0.08009403944015503,0.0,0.0,0.0,
2_+861720+203997,1366.0,17.5,1372.5,1063.0,1145.5,1014.5,1036.5,1049.0,1125.0,1236.5,1216.5,1340.5,327.5,18.325407217217208,77.40966957891162,0.08041754364967346,-0.06018691882491112,0.0,0.0,0.0,
2_+861720+203998,1393.0,17.5,1424.5,1135.5,1163.0,1025.0,1075.5,1092.0,1170.0,1304.5,1276.5,1386.0,358.0,18.32549704874562,77.40966957891162,0.08556371182203293,-0.054693207144737244,0.0,0.0,0.0,
2_+861720+203999,1393.0,17.5,1424.5,1135.5,1164.5,1027.5,1100.5,1092.0,1170.0,1304.5,1284.5,1386.0,358.0,18.32558688027403,77.40966957891162,0.0773339495062828,-0.05157855898141861,0.0,0.0,0.0,
2_+861720+204000,1393.0,17.5,1557.5,1225.0,1163.5,1035.5,1102.5,1098.0,1252.5,1367.5,1296.5,1519.5,358.0,18.325676711802444,77.40966957891162,0.08120282739400864,-0.09119392931461334,0.0,0.0,0.0,
2_+861720+204001,1393.0,17.5,1557.5,1225.0,1179.0,1073.5,1135.5,1098.0,1252.5,1367.5,1415.5,1519.5,358.0,18.325766543330857,77.40966957891162,0.10912933945655823,-0.04858267679810524,0.0,0.0,0.0,
2_+861721+203990,1369.5,17.5,1294.0,1007.0,1112.0,969.5,981.0,1013.5,1113.5,1246.0,1115.0,1351.0,344.0,18.324778396518326,77.40975941044002,0.06427700817584991,-0.07414662837982178,0.0,0.0,0.0,
2_+861721+203991,1369.5,17.5,1294.0,1007.0,1116.5,960.5,985.0,1013.5,1113.5,1246.0,1130.0,1351.0,344.0,18.324868228046736,77.40975941044002,0.06894025951623917,-0.06749425828456879,0.0,0.0,0.0,
2_+861721+203992,1366.0,17.5,1345.0,1046.5,1118.5,966.5,990.0,1029.5,1152.5,1307.5,1123.0,1443.0,327.5,18.32495805957515,77.40975941044002,0.06311795115470886,-0.08994993567466736,0.0,0.0,0.0,
2_+861721+203993,1366.0,17.5,1345.0,1046.5,1116.5,970.5,993.0,1029.5,1152.5,1307.5,1121.0,1443.0,327.5,18.325047891103562,77.40975941044002,0.060630444437265396,-0.09088081121444702,0.0,0.0,0.0,
2_+861721+203994,1366.0,17.5,1329.5,1029.5,1120.0,963.0,974.5,1015.0,1119.0,1227.5,1104.5,1359.5,327.5,18.325137722631972,77.40975941044002,0.06275041401386261,-0.09244285523891449,0.0,0.0,0.0,
2_+861721+203995,1366.0,17.5,1329.5,1029.5,1121.0,962.0,970.0,1015.0,1119.0,1227.5,1110.5,1359.5,327.5,18.325227554160385,77.40975941044002,0.06769747287034988,-0.08976894617080688,0.0,0.0,0.0,
2_+861721+203996,1366.0,17.5,1372.5,1063.0,1128.0,956.0,978.5,1049.0,1125.0,1236.5,1123.5,1340.5,327.5,18.325317385688795,77.40975941044002,0.06942007690668106,-0.0996892899274826,0.0,0.0,0.0,
2_+861721+203997,1366.0,17.5,1372.5,1063.0,1135.0,971.5,1010.0,1049.0,1125.0,1236.5,1154.0,1340.5,327.5,18.325407217217208,77.40975941044002,0.06680579483509064,-0.08643639087677002,0.0,0.0,0.0,
2_+861721+203998,1393.0,17.5,1424.5,1135.5,1147.0,993.5,1030.0,1092.0,1170.0,1304.5,1187.5,1386.0,358.0,18.32549704874562,77.40975941044002,0.07119400799274445,-0.0906309187412262,0.0,0.0,0.0,
2_+861721+203999,1393.0,17.5,1424.5,1135.5,1157.5,1017.5,1049.5,1092.0,1170.0,1304.5,1202.0,1386.0,358.0,18.32558688027403,77.40975941044002,0.06769604980945587,-0.08466455340385437,0.0,0.0,0.0,
2_+861721+204000,1393.0,17.5,1557.5,1225.0,1149.0,1026.0,1053.0,1098.0,1252.5,1367.5,1208.5,1519.5,358.0,18.325676711802444,77.40975941044002,0.06870900094509125,-0.12589144706726074,0.0,0.0,0.0,
2_+861721+204001,1393.0,17.5,1557.5,1225.0,1157.5,1023.5,1081.5,1098.0,1252.5,1367.5,1260.5,1519.5,358.0,18.325766543330857,77.40975941044002,0.0767114907503128,-0.10509416460990906,0.0,0.0,0.0,
2_+861722+203990,1369.5,17.5,1224.0,955.5,1113.5,965.5,979.5,977.0,1058.0,1155.5,1111.0,1254.5,344.0,18.324778396518326,77.40984924196843,0.0631919652223587,-0.04838551953434944,0.0,0.0,0.0,
2_+861722+203991,1369.5,17.5,1224.0,955.5,1115.5,963.5,977.0,977.0,1058.0,1155.5,1108.0,1254.5,344.0,18.324868228046736,77.40984924196843,0.06314519792795181,-0.04974186420440674,0.0,0.0,0.0,
2_+861722+203992,1366.0,17.5,1241.5,977.5,1115.5,966.0,979.5,978.0,1061.5,1164.5,1122.5,1257.5,327.5,18.32495805957515,77.40984924196843,0.06817235052585602,-0.05032692477107048,0.0,0.0,0.0,
2_+861722+203993,1366.0,17.5,1241.5,977.5,1123.5,966.5,989.0,978.0,1061.5,1164.5,1133.0,1257.5,327.5,18.325047891103562,77.40984924196843,0.06793609261512756,-0.045732855796813965,0.0,0.0,0.0,
2_+861722+203994,1366.0,17.5,1242.0,996.0,1122.0,965.0,985.0,975.0,1039.0,1161.0,1116.5,1266.0,327.5,18.325137722631972,77.40984924196843,0.06275861710309982,-0.0532224103808403,0.0,0.0,0.0,
2_+861722+203995,1366.0,17.5,1242.0,996.0,1119.0,974.0,971.0,975.0,1039.0,1161.0,1091.5,1266.0,327.5,18.325227554160385,77.40984924196843,0.058666642755270004,-0.06451308727264404,0.0,0.0,0.0,
2_+861722+203996,1366.0,17.5,1305.0,1033.5,1123.0,974.5,980.5,986.0,1070.5,1186.0,1115.5,1311.5,327.5,18.325317385688795,77.40984924196843,0.06480472534894943,-0.07821092754602432,0.0,0.0,0.0,
2_+861722+203997,1366.0,17.5,1305.0,1033.5,1125.0,976.0,1009.0,986.0,1070.5,1186.0,1144.5,1311.5,327.5,18.325407217217208,77.40984924196843,0.06324049830436707,-0.06545893847942352,0.0,0.0,0.0,
2_+861722+203998,1393.0,17.5,1390.5,1112.0,1127.0,987.0,1035.0,1056.5,1137.5,1251.0,1173.5,1355.0,358.0,18.32549704874562,77.40984924196843,0.0629187524318695,-0.08456087112426758,0.0,0.0,0.0,
2_+861722+203999,1393.0,17.5,1390.5,1112.0,1148.0,1009.5,1069.0,1056.5,1137.5,1251.0,1220.5,1355.0,358.0,18.32558688027403,77.40984924196843,0.06630975008010864,-0.0650278851389885,0.0,0.0,0.0,
2_+861722+204000,1393.0,17.5,1517.5,1204.0,1167.0,1046.5,1099.5,1119.0,1205.0,1331.0,1248.5,1433.5,358.0,18.325676711802444,77.40984924196843,0.0633658841252327,-0.09714235365390778,0.0,0.0,0.0,
2_+861722+204001,1393.0,17.5,1517.5,1204.0,1173.5,1053.5,1107.5,1119.0,1205.0,1331.0,1277.5,1433.5,358.0,18.325766543330857,77.40984924196843,0.07137235254049301,-0.08569342643022537,0.0,0.0,0.0,
2_+861723+203990,1369.5,17.5,1224.0,955.5,1114.5,958.0,977.0,977.0,1058.0,1155.5,1114.5,1254.5,344.0,18.324778396518326,77.40993907349684,0.06595248728990555,-0.04684028401970863,0.0,0.0,0.0,
2_+861723+203991,1369.5,17.5,1224.0,955.5,1107.5,958.5,981.5,977.0,1058.0,1155.5,1114.0,1254.5,344.0,18.324868228046736,77.40993907349684,0.06350135058164597,-0.04704028740525246,0.0,0.0,0.0,
2_+861723+203992,1366.0,17.5,1241.5,977.5,1116.5,958.5,978.0,978.0,1061.5,1164.5,1113.0,1257.5,327.5,18.32495805957515,77.40993907349684,0.06479375064373016,-0.054564446210861206,0.0,0.0,0.0,
2_+861723+203993,1366.0,17.5,1241.5,977.5,1121.5,963.5,974.5,978.0,1061.5,1164.5,1115.0,1257.5,327.5,18.325047891103562,77.40993907349684,0.06740578263998032,-0.05369892343878746,0.0,0.0,0.0,
2_+861723+203994,1366.0,17.5,1242.0,996.0,1125.0,955.5,980.0,975.0,1039.0,1161.0,1107.0,1266.0,327.5,18.325137722631972,77.40993907349684,0.06113336235284805,-0.05747130513191223,0.0,0.0,0.0,
2_+861723+203995,1366.0,17.5,1242.0,996.0,1116.0,965.0,975.0,975.0,1039.0,1161.0,1107.0,1266.0,327.5,18.325227554160385,77.40993907349684,0.06376513838768005,-0.05748680233955383,0.0,0.0,0.0,
2_+861723+203996,1366.0,17.5,1305.0,1033.5,1114.0,971.5,977.5,986.0,1070.5,1186.0,1116.0,1311.5,327.5,18.325317385688795,77.40993907349684,0.06648232787847519,-0.07801046222448349,0.0,0.0,0.0,
2_+861723+203997,1366.0,17.5,1305.0,1033.5,1126.0,982.0,1011.0,986.0,1070.5,1186.0,1157.0,1311.5,327.5,18.325407217217208,77.40993907349684,0.06747297197580338,-0.06019613891839981,0.0,0.0,0.0,
2_+861723+203998,1393.0,17.5,1390.5,1112.0,1131.5,1013.0,1053.0,1056.5,1137.5,1251.0,1223.5,1355.0,358.0,18.32549704874562,77.40993907349684,0.07508189231157303,-0.06380433589220047,0.0,0.0,0.0,
2_+861723+203999,1393.0,17.5,1390.5,1112.0,1154.0,1034.5,1078.5,1056.5,1137.5,1251.0,1216.5,1355.0,358.0,18.32558688027403,77.40993907349684,0.06021146476268768,-0.06668306887149811,0.0,0.0,0.0,
2_+861723+204000,1393.0,17.5,1517.5,1204.0,1163.5,1039.5,1094.0,1119.0,1205.0,1331.0,1238.0,1433.5,358.0,18.325676711802444,77.40993907349684,0.06183931231498718,-0.1012469232082367,0.0,0.0,0.0,
2_+861723+204001,1393.0,17.5,1517.5,1204.0,1184.0,1065.5,1128.0,1119.0,1205.0,1331.0,1312.5,1433.5,358.0,18.325766543330857,77.40993907349684,0.07571758329868317,-0.07227030396461487,0.0,0.0,0.0,
2_+861724+203990,1369.5,17.5,1233.5,955.0,1112.0,954.0,977.5,972.5,1049.5,1160.5,1104.5,1253.5,344.0,18.324778396518326,77.41002890502526,0.06132129579782486,-0.05517561733722687,0.0,0.0,0.0,
2_+861724+203991,1369.5,17.5,1233.5,955.0,1109.0,963.5,968.5,972.5,1049.5,1160.5,1118.5,1253.5,344.0,18.324868228046736,77.41002890502526,0.07210293412208557,-0.048893511295318604,0.0,0.0,0.0,
2_+861724+203992,1366.0,17.5,1246.5,966.0,1116.0,957.5,982.5,979.0,1063.0,1182.5,1113.0,1268.0,327.5,18.32495805957515,77.41002890502526,0.06259365379810333,-0.056573934853076935,0.0,0.0,0.0,
2_+861724+203993,1366.0,17.5,1246.5,966.0,1109.0,961.5,976.5,979.0,1063.0,1182.5,1107.5,1268.0,327.5,18.325047891103562,77.41002890502526,0.06313158571720123,-0.059050966054201126,0.0,0.0,0.0,
2_+861724+203994,1366.0,17.5,1259.5,978.0,1101.5,961.5,975.5,977.0,1058.0,1149.5,1102.5,1272.5,327.5,18.325137722631972,77.41002890502526,0.06140904128551483,-0.06645888090133667,0.0,0.0,0.0,
2_+861724+203995,1366.0,17.5,1259.5,978.0,1123.5,957.0,972.0,977.0,1058.0,1149.5,1098.0,1272.5,327.5,18.325227554160385,77.41002890502526,0.061120741069316864,-0.06849797070026398,0.0,0.0,0.0,
2_+861724+203996,1366.0,17.5,1322.0,1019.5,1119.0,958.0,981.5,1008.0,1137.0,1274.5,1113.0,1378.0,327.5,18.325317385688795,77.41002890502526,0.0630241185426712,-0.08569923788309097,0.0,0.0,0.0,
2_+861724+203997,1366.0,17.5,1322.0,1019.5,1123.0,980.5,1014.0,1008.0,1137.0,1274.5,1145.0,1378.0,327.5,18.325407217217208,77.41002890502526,0.061312273144721985,-0.07181279361248016,0.0,0.0,0.0,
2_+861724+203998,1393.0,17.5,1421.5,1119.0,1143.0,1020.5,1062.0,1071.5,1209.5,1323.0,1222.5,1484.5,358.0,18.32549704874562,77.41002890502526,0.07036411762237549,-0.07521948218345642,0.0,0.0,0.0,
2_+861724+203999,1393.0,17.5,1421.5,1119.0,1169.0,1030.0,1087.5,1071.5,1209.5,1323.0,1239.0,1484.5,358.0,18.32558688027403,77.41002890502526,0.06524816155433655,-0.06832794845104218,0.0,0.0,0.0,
2_+861724+204000,1393.0,17.5,1549.5,1234.5,1165.5,1040.5,1105.5,1148.5,1243.5,1378.5,1258.5,1495.0,358.0,18.325676711802444,77.41002890502526,0.06476496905088425,-0.10331287980079651,0.0,0.0,0.0,
2_+861724+204001,1393.0,17.5,1549.5,1234.5,1186.0,1076.0,1159.5,1148.5,1243.5,1378.5,1319.0,1495.0,358.0,18.325766543330857,77.41002890502526,0.06437993049621582,-0.08001561462879181,0.0,0.0,0.0,
2_+861725+203990,1369.5,17.5,1233.5,955.0,1111.5,961.5,986.5,972.5,1049.5,1160.5,1114.0,1253.5,344.0,18.324778396518326,77.41011873655367,0.06089114770293236,-0.050936974585056305,0.0,0.0,0.0,
2_+861725+203991,1369.5,17.5,1233.5,955.0,1122.0,969.0,982.0,972.5,1049.5,1160.5,1118.0,1253.5,344.0,18.324868228046736,77.41011873655367,0.06497938930988312,-0.04911936819553375,0.0,0.0,0.0,
2_+861725+203992,1366.0,17.5,1246.5,966.0,1107.0,955.0,982.0,979.0,1063.0,1182.5,1116.0,1268.0,327.5,18.32495805957515,77.41011873655367,0.06410001963376999,-0.05523144453763962,0.0,0.0,0.0,
2_+861725+203993,1366.0,17.5,1246.5,966.0,1111.0,962.5,975.0,979.0,1063.0,1182.5,1099.5,1268.0,327.5,18.325047891103562,77.41011873655367,0.0603216178715229,-0.0626576766371727,0.0,0.0,0.0,
2_+861725+203994,1366.0,17.5,1259.5,978.0,1123.0,959.0,970.5,977.0,1058.0,1149.5,1107.0,1272.5,327.5,18.325137722631972,77.41011873655367,0.0660390630364418,-0.06447212398052216,0.0,0.0,0.0,
2_+861725+203995,1366.0,17.5,1259.5,978.0,1121.5,954.0,961.5,977.0,1058.0,1149.5,1104.0,1272.5,327.5,18.325227554160385,77.41011873655367,0.06929271668195724,-0.06580270826816559,0.0,0.0,0.0,
2_+861725+203996,1366.0,17.5,1322.0,1019.5,1111.5,953.5,954.0,1008.0,1137.0,1274.5,1164.0,1378.0,327.5,18.325317385688795,77.41011873655367,0.09887757897377014,-0.0641876608133316,0.0,0.0,0.0,
2_+861725+203997,1366.0,17.5,1322.0,1019.5,1099.0,961.0,937.5,1008.0,1137.0,1274.5,1304.0,1378.0,327.5,18.325407217217208,77.41011873655367,0.16446705162525177,-0.0067466264590620995,0.0,0.0,0.0,
2_+861725+203998,1393.0,17.5,1421.5,1119.0,1143.0,1020.5,1062.0,1071.5,1209.5,1323.0,1222.5,1484.5,358.0,18.32549704874562,77.41011873655367,0.07036411762237549,-0.07521948218345642,0.0,0.0,0.0,
2_+861725+203999,1393.0,17.5,1421.5,1119.0,1169.0,1030.0,1087.5,1071.5,1209.5,1323.0,1239.0,1484.5,358.0,18.32558688027403,77.41011873655367,0.06524816155433655,-0.06832794845104218,0.0,0.0,0.0,
2_+861725+204000,1393.0,17.5,1549.5,1234.5,1165.5,1040.5,1105.5,1148.5,1243.5,1378.5,1258.5,1495.0,358.0,18.325676711802444,77.41011873655367,0.06476496905088425,-0.10331287980079651,0.0,0.0,0.0,
2_+861725+204001,1393.0,17.5,1549.5,1234.5,1186.0,1076.0,1159.5,1148.5,1243.5,1378.5,1319.0,1495.0,358.0,18.325766543330857,77.41011873655367,0.06437993049621582,-0.08001561462879181,0.0,0.0,0.0,
2_+861726+203990,1381.0,18.5,1266.0,968.5,1116.0,952.0,968.0,988.0,1074.5,1197.5,1126.5,1312.5,373.5,18.324778396518326,77.41020856808208,0.07583294063806534,-0.058323971927165985,0.0,0.0,0.0,
2_+861726+203991,1381.0,18.5,1266.0,968.5,1114.5,966.0,974.0,988.0,1074.5,1197.5,1124.0,1312.5,373.5,18.324868228046736,77.41020856808208,0.0717146098613739,-0.059361428022384644,0.0,0.0,0.0,
2_+861726+203992,1371.0,18.0,1247.5,974.0,1105.0,953.0,974.5,963.0,1042.0,1165.5,1119.0,1302.5,361.5,18.32495805957515,77.41020856808208,0.06916619837284088,-0.05434463918209076,0.0,0.0,0.0,
2_+861726+203993,1371.0,18.0,1247.5,974.0,1105.5,959.5,976.5,963.0,1042.0,1165.5,1115.5,1302.5,361.5,18.325047891103562,77.41020856808208,0.0665479376912117,-0.05591581016778946,0.0,0.0,0.0,
2_+861726+203994,1366.0,17.5,1259.5,978.0,1123.0,959.0,970.5,977.0,1058.0,1149.5,1107.0,1272.5,327.5,18.325137722631972,77.41020856808208,0.0660390630364418,-0.06447212398052216,0.0,0.0,0.0,
2_+861726+203995,1366.0,17.5,1259.5,978.0,1121.5,954.0,961.5,977.0,1058.0,1149.5,1104.0,1272.5,327.5,18.325227554160385,77.41020856808208,0.06929271668195724,-0.06580270826816559,0.0,0.0,0.0,
2_+861726+203996,1366.0,17.5,1322.0,1019.5,1111.5,953.5,954.0,1008.0,1137.0,1274.5,1164.0,1378.0,327.5,18.325317385688795,77.41020856808208,0.09887757897377014,-0.0641876608133316,0.0,0.0,0.0,
2_+861726+203997,1366.0,17.5,1322.0,1019.5,1099.0,961.0,937.5,1008.0,1137.0,1274.5,1304.0,1378.0,327.5,18.325407217217208,77.41020856808208,0.16446705162525177,-0.0067466264590620995,0.0,0.0,0.0,
2_+861726+203998,1459.0,26.0,1467.0,1116.0,1213.0,1059.0,1106.0,1093.0,1209.0,1365.0,1296.0,1487.0,290.0,18.32549704874562,77.41020856808208,0.07910075038671494,-0.061889249831438065,0.0,0.0,0.0,
2_+861726+203999,1393.0,17.5,1421.5,1119.0,1161.5,1041.5,1089.5,1071.5,1209.5,1323.0,1266.0,1484.5,358.0,18.32558688027403,77.41020856808208,0.07537081092596054,-0.05759558826684952,0.0,0.0,0.0,
